business	Chizvarwa cheZimbabwe Chiri muAmerica, VaNdenda, Vobata Pamwe neMasangano Akawanda muKusimudzira Vechidiki neNharaunda kuZimbabwe	Muchirongwa chedu chatinotarisa zviri kuitwa nevana veZimbabwe vari kunze kwenyika, svondo rino tine hurukuro naVaInnocent Ndenda vari mudunhu reTexas muAmerica asi vachibva kuHwedza mudunhu reMashonaland East. VaNdenda, avo vakaenda kuAmerica muna 2016, vanoti kunyange hazvo vachishanda samaneja pane imwe kambani kwakare kuTexas, vakaramba vachienderera mberi nemabasa avo avaiita vachiri kumusha, ekubatsira vanoshaya pamwe nekusimudzira nharaunda yavanobva. Pari zvino vanoti vari kushanda nemasangano matatu anoti reMubatirapamwe Trust, iro rinobatsira vanenge vachishandisa zvinodhaka, reMakoni North District Association, rakanangana nenyaya dzebudiriro, pamwe nereGlobal Exchange Program, iro rinobatanidza vanhu vanobva kunyika dzakasiyanasiyana. VaNdenda vanoti shuviro yavo ndeyekuona vana veZimbabwe vachiisa misoro pamwe vosiyana nehumbimbindoga, vachiti chose chinezwi rekuti kubatana chinobudirira. Vanoti ivowo vane shuviro yekuti vange vachizorangarirwawo mune remangwana semunhu akabatsira mukushanda nevamwe kubatanidza vanhu kuti vavandudze magariro avo. No media source currently available 	https://www.voashona.com/a/6827335.html
politics	VaPromise Mkwananzi veTajamuka Vogariswa Mujeri	Mutauriri weTajamuka, VaPromise Mkwananzi avo vakazvipira kumapurisa nemusi weChishanu vave kugara mutirongo mushure mekunge mutongi wedare ramejastiriti muHarare ati haasi kunzwa zvakanaka akati nyaya iyi izonzwikwa neMuvhuro. VaMkwananzi vakaenda kunozvipira kumapurisa negweta ravo VaTrust Maanda vanova nhengo yeZimbabwe Lawyers for Human Rights kana kuti ZLHR. Rimwe rinova nhengo yeZLHR, VaJerremiah Bamu vakaudza Studio 7 kuti pavakaenda kumapurisa ekuHarare Central neimwe nyaya yavanhu vakasungwa mukuratidzira kwemusi weChitatu, vakaudzwa kuti mapurisa ari kutsvaga VaMkwananzi uye Pastor Evan Mawarire veHash Tag This Flag. Mapurisa ainge ambobvunzurudzawo VaStern Zvorwadza avo vari kutungamirawo kuratidzira munyika. VaMkwananzi vakaudzawo Studio 7 kuti vainge vakazvipira kuenda kumapursa nekuti kuratidzira kwavari kuita kunotenderwa nebumbiro remutemo. Pastor Mawarire vakaudzawo Studio 7 kuti pane vanhu vari kuvafonera vachiva tyisidzira uye kuvatevera nekuuya kuhofisi yavo. Mapuria akasunga vanhu vanodarika mazana matatu uye ari kutsvaga kusunga vamwe nekuyedza kudzisiva kumwe kuratidzira kwadaidzirwa nemusi weChitatu nemusi wechina svondo rinouya. Vari kuratidziora vanoda kuti mutungamiri wenyika VaRobert Mugabe vaferefete vari kuita zvehuori zvikuru makurukota avo, kutambirisa vashandi vehurumende mari dzavo dzemihoro nenguva uye kubvisa mutemo uri kurambidza kupinda kwezvinhu munyika zvakaita sezvekuduya zviri kutengeswa nevanhu kuti vararame. Vamwe vari kutiwo VaMugabe ngavasiye basa nekuti vakundikana. Asi VaMugabe nemusi weChishanu vakave nemukana wekutaura nezvezvichemo izvi apo vakaita musangano kunhandare yeChipadze kuBindura asi vakangoti zvinhu zvaoma nekuti Zimbabwe yakatemerwa zvirango nevekunze. 	https://www.voashona.com/a/zimbabwe-matongerwo-enyika/3410649.html
business	Varairidzi Vanombomisa Kuramwa Mabasa Mushure meMusangano neHurumende	Varairidzi vanga vachiramwa mabasa vachida kuti hurumende igadzirise zvichemo zvavo zvemihoro nemari nekubatsirikana, vanoti vambomisa kuramwa mabasa uku mushure mekuvimbiswa nehurumende kuti iri kugadzirisa zvichemo zvavo nekukasika. Izvi zvinotevera musangano wechimbichimbi waitwa nevamiriri vevaraidzi vemasangano ose evarairidzi negurukota rezvedzidzo yepasi Muzvinafundo Paul Mavhima masikati. Nhengo yerimwe remasangano apinda mumusangano uyu, reProgressive Teachers Union of Zimbabwe, VaAbiot Moyo, avo vanomirira varairidzi vakaremara, vanoti masangano ose awirirana kuti vambopa hurumende mukana wekugadzirisa zvinhu, ivo vachimbomisawo kuramwa mabasa uku. VaMoyo vanoti vari kutarisira kusangana zvakare nevamiriri vehurumende pakati pesvondo rino. Vanotiwo hurumende yavavimbisa kuti vose vakanga vari pakuramwa mabasa havasi kuzotorerwa matanho sezvakanga zvamboziviswa neboka reCivil Service Commission, iyo yakanga yazivisa kuti vose vakaramwa mabasa vaizobatirwa mari dzemazuva avasina kushanda. Studio 7 haina kukwanisa kubata Muzvinafundo Mavhima kuti tinzwe divi rehurumende panyaya iyi. No media source currently available 	https://www.voashona.com/a/zimbabwe-teachers-economy-strike-abiot-moyo/4780519.html
politics	Vanopikisa Vanoti VaMliswa Ndivo Vanofanirwa Kumirira Hurungwe West Kwete VaGuzah	Zimbabwe Electoral Commission, ZEC, iri kushorwa zvakanyanya nemabatiro ayakaita sarudzo yemuHurungwe West, uko inoti VaKeith Guzah veZanu-PF vakasarudzwa zviri pamutemo kunyange hazvo vange vasiri mugwaro revavhoti. ZEC inoti VaGuzah vakakumbira kuti vabviswe kuMagunje vachienda kuHurungwe West asi pakaita matambudziko pakuita izvi zvakapa kuti izvi zvisaitwe. Asi ZEC inoti kubvumidza kwayakaita VaGuzah kuti vavhoterwe musarudzo yeHurumengwe West zviri pamutemo. ZEC yatendawo kuti VaGuzah havana kukwanisa kuvhota nekuda kwekuti zita ravo rainge risiri mugwaro revavhoti mudunhu iri. VaGuzah vaudza Studio 7 kuti hapana chavangataure panyaya iyi pari zvino. Asi vakakwikwidza musarudzo iyi vakazvimirira, VaTemba Mliswa, vanoti VaGuzah havafanire kunge vachimirira Hurungwe West nekuti mapepa avo avakashandisa pasrudzo iyi akange asina kumira zvakanaka. No media source currently available Mutungamiri webato reNational Constitutional Assembly, NCA, uye vari muzvinafundo panyaya yemitemo, VaLovemore Madhuku, vanoti mashoko eZEC anoshoresa zvikuru. VaMadhuku vanoti kana VaGuzah zita ravorakanga risiri mugwaro revavhoti zvinoreva kuti havana kodzero dzekuvhoterwa mudunhu iri izvo zvinopa kuti VaMliswa vagadzwe semumiriri wedunhu iri muparamende. No media source currently available    	https://www.voashona.com/a/zimbababwe-politics/2832909.html
sports	Tiri pa’tight’: Dynamos	  CHIKWATA cheDynamos chinoti kunyangwe zviite sei hachife chakabuda muligi reCastle Premiership zvisinei nekuti parizvino chiri panguva yakaoma apo chiri kuswedera pedyo nekuburitswa kuti chiende kunokwikwidza kuDivision One.   Mwaka wegore rino hausi kufamba zvakanaka kuchikwata ichi icho chinozivikanwa sechikuru munyika yese panyaya dzenhabvu sezvo chiine mikombe yakawanda yachakahwina yeligi nemimwe.   Asi matambiro ari kuita DeMbare mwaka uno haasi kugutsa zvaita kuti chive chimwe chezvikwata zvave kurwira kuti chisaburitswe muCastle Premiership.   Maneja weDynamos – Richard Chihoro – anotsidza kuti kunyangwe zviite sei DeMbare kana kuti Glamour Boys haife yakaburitswa muCastle Premiership uye ichatosunga dzisimbe mumitambo yayo yasara kuti ipone.   “Izvozvo manje ndizvo zvisingambofe zvakaitika. Kukutaurirai pachokwadi, Dynamos hapana kwainoenda, chinodiwa chete kuti tigadzirise pari kukanganisika chete.   “Tinofanirwa kungotaura nevakomana kuti vagadzirise pari kukanganisika chete tigosimukira. Rangarirai kuti ichi chikwata ndicho chakapedza chiri pechipiri mwaka wadarika nevatambi vachinacho, asi pane vashoma vakaita saChristian Epoupa vakazobva uye vamwe ndivo vari kutamba saka zvinogadzirika. Hatibude ipapo ndinoramba,” anodaro Chihoro.   Dynamos yasarirwa nemitambo misere kuti mwaka wa2018 upere uye pamitambo yose iyi iri kufanirwa kuhwina mina kuti isaburitswe muligi iri.    Mumitambo iyi, ichasangana nezvikwata zvinoti CAPS UNITED, Bulawayo Chiefs, FC Platinum, Black Rhinos, Herentals, Triangle United, Mutare City neNichrut.   Achibvuzwa kuti nhabvu yemuno ingazonakidze here kana Dynamos isisimo muPSL, Chihoro anoti,  “Hatingafunge nezvazvo nekuti hapana kwatiri kuenda, tiri kudzoka, gore rino range risiri redu chete.”   Kwayedza yakaitawo hurukuro nemukushi wemashoko weZifa, Xolisani Gwesela, ichida kunzwa kuti kana Dynamos ikaburitswa muCastle Premiership zvinokanganisa nhabvu yemuno here, iye ndokuti, “Hatisi n’anga kuno kuZifa, hatisi anagodobori, hatizive zvichaitika. Saka ngatitange taona kuti mwaka uchapera sei, tozotangira ipapo. Kana chikwata chichikwikwidza muPSL zvinorakidza kuti chikuru saka zvese zvinofanirwa kurwa kuti zvirambe zvirimo, kana chinenge chakurirwa munochiona nekuburitswa,” anodaro Gwesela.   Mutungamiri wevatsigiri veDynamos, Benjamin Munzira, anoti iye zvino yave nguva yekuti munhu wese anozviti anoda chikwata ichi achitsigire kuti morari yevatambi isimukire vagorwa semvumba varambe vari muPSL.    Anoti pakagara chikwata chavo pakashata chaizvo uye hachifanirwe kuve chiri ipapo.   “Iyi haisiriyo DeMbare yatinoziva, payave pakaoma, patambo chaipo inofanirwa kushanda nesimba kuti isimuke. Handizvo zvatinoitarisira kuti ive ichiita, saka zvinotoda kuti tibatane tose tinoti tinoda chikwata ichi chisimuke kubva pachiri.   “Vatambi vacho vari kuda kusimudzirwa saka zvinotoda isu vatsigiri tibatane tiwane zvatinovaitira kuvafadza kuti vasadzikire, shuwa iyi handiyo DeMbare yatinoziva,” anodaro Munzira.    Shasha pakutsigira nhabvu Chris ‘Romario’ Musekiwa anoti haatombode kufunga nezvekuburitswa kweDynamos muCastle Premiership achiti vamwe varairidzi vakamboirairidza kare vakaita saSunday Chidzambwa, Kalisto Pasuwa uye Moses Chunga ngavauye vabatsire Lloyd Mutasa mumitambo yasara kuti chikwata chake chisaburitswe muPSL.   Anoti pave kudiwa mushandirapamwe nekuti pachimire hapana kunaka uye hapasipo panotarisirwa kuti chinge chiri.   “Shasha dzakambotambira chikwata ichi uye vamwe vakambochirairidza vakaita saMhofu Chidzambwa naPasuwa ngavabatsire Mutasa nekuti basa iri harichade ari ega, zvave kutoda kubatsirana kuti basa rifambe mitambo yese yasara ihwiniwe chikwata chigare muPSL machakakodzera,” anodaro Romario.	https://www.kwayedza.co.zw/tiri-patight-dynamos/
politics	Amai Makarau Vanoramwa Kupinda Musangano Vachiti Vaneta neKunyombwa	Musangano wange wakarongwa neZimbabwe Electoral Commission nemapato ezvematongerwo enyika watadza kuitwa muHarare neChipiri mushure mekunge sachigaro weZEC, Justice Rita Makarau, vabuda mumusangano uyu vachiti vaneta nekubatwa neseri kweruwoko nemapato aya. Amai Makarau, avo vange vakatsamwa zvikuru, vaudza vamiriri vemapato aya, kuti semaonero avo, misangano yavanoita nemapato aya haisi kushanda nekuti nekudaro vachagara pasi seZEC voona kuti voita sei. Vati mapato aya anovashoropodza nekutaura zvisina kunaka pamusoro pavo mumapenhau nyaya dzinofanira kutaurwa mumusangano wakaita sewange uchifanira kuitwa neChipiri. Amai Makarau vapawo mapato muenzaniso wenyaya dzakabuda mumapenhau eThe Daily News pamwe NewsDay uye vati havasi kuzobvuma kuramba vachibatwa neseri kurowoko nemapato aya. Vatiwo musangano wanhasi wange usinei nekuda kuratidzira kuri kuda kuitwa mangwana nemamwe mapato ange auya kumusangano uyu. Amai Makarua vabva vaudza dzimwe nhengo dzeZEC nevashandi vekomisheni iyi kuti vabude muimba mange muchifanira kuitirwa musangano uyu ndokuenda kuhofisi kwavo vachisiya vamiriri vemapato aya vari vega. Asi izvi hazvina kufadza vamiriri vemapato ange auya kumusangano. Vamwe vamiriri vemapato aya vaudza Studio7 kuti zvaitwa naAmai Makarau kuvashora zvakanyanya uye vanofanira kuziva kuti vanobhadharwa nemari yemitero inobhadharwa neveruzhinji rweZimbabwe. Asi mushure mechinguvana, mapato aya azobvumirana kutuma nhume dzawo kunoita musangano naAmai Makarau muhofisi mavo. Vachitaura apo vapedza musangano naAmai Makarau, munyori mukuru weMDC – T, zvakare vari mutauriri wekomiti yemapato ezvematongerwo enyika panhaurirano neZEC, VaDouglas Mwonzora, vati vaudza Amai Makarau kuti vakapedzesera vaenda kumapepanhau nekuti ZEC yange isina kupindura tsamba yavo pamusoro pekutengwa kwemichina ye Biometric Voter Registration. Asi VaMwonzora vati vazobvumirana naAmai Makarau kuti vanofanira kuramba vachiita misangano nemapato aya asi panofanira kurongwa kuti hwaro hwekuti misangano iyi ichafamba sei. Asi dzimwe nhengo dzemapato aya dzakaita saVaKudakwashe Bhasikiti vePeople First, vati mapato aya anofanira kuchisiyana neZEC otsvaga imwe nzira yekuti sarudzo dzingafambiswa sei munyika. VaKizito Kuchekwaavo vanoshanda kubazi reCommisariat reZanu PF vati bato ravo haritsigiri zvaitwa nemasangano ari muNational Electoral Reform Agenda pamwe neCoalition for Democracy uye vati semaonero avo danho ratorwa naAmai Makarau rakanaka. Zvichakadai, veNERA vanoti pamvumo yavapihwa yekuratidzira, vanzi panofanira kuungana vanhu vasingadarike zviuru zviviri nemakumi mashanu uye havasi kubvumidzwa kufamba mumigwagwa. Mapurisa anoti vanhu ava vanofanira kuungana panhandareiri kuseri kweHarare International Conference Centre uye vanhu gumi chete ndivo vachabvunmidzwa kunosiya gwaro renyunyuto kuna Amai Makarau. Mapato ari muNERA anoti haasi kufara kuti hurumende yava kuda kutora hurongwa kwekutenga michina yeBVR kubva kuUnited Nations Development Fund sezvo achifungira kuti izvi zvinoita kuti hurumende ipindire mumafambisirwo esarudzo dza2018. No media source currently available 	https://www.voashona.com/a/zimbabwe-makarau-walks-out-of-meeting/3775874.html
sports	MaSoccer star aripi?. . . vamwe votambura, vamwe zviri kufaya	KUPERA kwemwaka wega-wega wenhabvu makore ese kunopihwa mubairo weSoccer Star of the Year kumutambi anenge atamba zvinonwisa mvura kudarika vamwe vose.   Vatambi vakagashidzwa mubairo uyu vanosanganisira George Shaya, Shacy Tauro, Moses Chunga, Peter Ndlovu, Wilfried Mugeyi naAgent Sawu uye vamwe vachingobva kuhwina mubairo uyu vakabva vawana mukana wekuenda kunotambira kunze kwenyika.   Asi makore adarika, vamwe vatambi vakahwina mubairo uyu vakakundikana kusvika kure mumutambo uyu. Mubvunzo unouya pakadai ndewekuti saka vanosarudza mutambi anozogachidzwa mubairo uyu vanovhotera mutambi chaiye here kana kuti kungosarudza wavanenge vachida?   Ongororo kubva mugore ra2010, inotaridza kuti vatambi vanoti Charles Sibanda (2010), Washington Arubi (2011), Denver Mukamba (2012), Tawanda Muparati (2013), Dennis Dauda (2014), Danny Phiri (2015), Hardlife Zvirekwi (2016) naRodwell Chingetere (2017) vakahwina mubairo uyu.   Pavatambi ava, vatatu chete vanoti Arubi, Mukamba naPhiri ndivo vakakwanisa kutengwa nezvikwata zvekuSouth Africa, asi Mukamba akadzoka mushure mekanguva kadiki. Charles Sibanda (2010)	https://www.kwayedza.co.zw/masoccer-star-aripi-vamwe-votambura-vamwe-zviri-kufaya/
business	VaNkosana Moyo Vanoti Huori, Kwete Zvirango, Ndizvo Zvauraya Nyika	Mutungamiri webato ronopikisa reAlliance for the People's Agenda kana kuti APA, Doctor Nkosana Moyo, vanoti nyaya yehuori kwete zvirango zvakatemerwa nyika ndiyo yakonzera kuti nyika ipinde mumadhaka mairi munyaya dzezvehupfumi. Doctor Moyo, avo vari kufamba vachisangana nevanhu pakutsvaga rutsigiro vasingaite misangano mukuru, vanoti vari kufara nezvavari kuita uye vanofunga kuti vachakunda musarudzo. VaMoyo vanotiwo havana hurongwa hwekubatana nemamwe mapato sezvo vachiti zviri kuvanhu veZimbabwe kuti vasarudze mutungamiri wavanoda kwete kuti vatungamiri vemapato vapanane zvigaro. No media source currently available 	https://www.voashona.com/a/vankosana-moyo-vanoti-huori-kwete-zvirango-hwauraya-nyika/4389891.html
business	Vakawanda Vanoti Kugadzikana kweHupfumi Hakuna Zvakuri Kubatsira Varombo	Dzimwe nyanzvi munyaya dzezvehupfumi dzinoti zvirongwa zvehurumende zvairi kuparura ichiti zviri kusimbisa hupfumi hwenyika, zviri kutopa kuti varombo vanyanye kushupika. Gurukota rezvemari, Muzvinafundo Mthuli Ncube, naGavhuna weReserve Bank of Zimbabwe, RBZ, Doctor John Mangudya, vakaparura zvirongwa zvavo zvemafambisirwo emari nehupfumi asi vachivimbisa kuti havasi kubuda mugwara ravari sezvo vachiti rinodzikamisa hupfumi. Zvirongwa izvi zvakatambirwa nenyanzvi munyaya dzezvehupfumi asi dzichiyambira kuti zvirongwa zvehurumende zvakawanda zvinenge zviri kusiya varombo vachinonga svosve nemuromo. Nyanzvi munyaya dzezvehupfumi, Muzvinafundo Gift Mugano, vanoti zakaturwa naVaMangudya zvakanaka chose panyaya yekusadhinda mari yakawanda uye kuwanise mari makambani kuburikidza nemusika wemari. Asi vakurudzirawo hurumende kuti iwedzere vashandi mari vachiti izvi ndizvo zvinosimudzira hupfumi hwenyika. Mashoko aya atsinhirawo neimwe nyanzvi munyaya dzezvemabhanga vari nhengo yeZanu-PF, VaGilbert Muponda, avo vanoti hurumende yakwanisa kudzikamisa mitengo, dhora remunyika nekusimudzira zvigadzirwa kumaindustry asi vachitsinhirawo nyaya yekuti vashandi vabhadharwe mari dzinovakwanira kuti vakwanise kutenga zviri kugadzirwa kumaindasitiri zvacho. Nyanzvi munyaya dzezvehupfumi vari mukuru wesangano reLabour and Economic Development Research Institute of Zimbabwe, Doctor Godfrey Kanyenze, vatiwo VaNcube vanofanira kuendesa mari kuzvirongwa zvekubatsira varombo munyaya dzedzidzo uye hutano sezvo vakawanda vari kutatarika nekuda kwekunzi vagare mudzimba vasingashande nekuda kwechirwere cheCovid-19. Vachitaura kumarinda eHeroes Acre nezuro, mutungamiri wenyika, VaEmmerson Mnangagwa, vakatiwo chinangwa chavo ndechekuti Zimbabwe inge yave nyika ine vashandi vakati wandei vanotambirawo mari dziri nani kana kuti upper middle-class economy mugore ra2030. Zimbabwe inoti iri kutarisira kuti hupfumi huchakwira nekuda kwegoho rakanaka regore rino asi nyaya yekupararira kwechirwere cheCovid-19 inonzi inogona kukanganisa zvakanyanya hupfumi sezvo vanhu vakawanda vasiri kuenda kumabasa. No media source currently available   	https://www.voashona.com/a/vakawanda-vanoti-kugadzikana-kwehupfumi-hakuna-zvakuri-kubatsira-varombo/5997673.html
sports	Bill Antonio atengwa kuBelgium	  BILL Antonio ari kuramba achinyora nhoroondo mumutambo wenhabvu muZimbabwe. Mutambi wechidiki weDynamos uyu atengwa nechikwata cheKV Mechelen chekuBelgium.   Antonio anotarisirwa kuenda kuchikwata chake chitsva kunosangana nevatambi vaachange achitamba navo kuchikwata chekuEurope ichi.   Ange achitarisirwa kuongororwa utano hwake asati anyorerana chibvumirano nechikwata ichi apo ave kutanga rwendo rwake rwutsva munhabvu aine makore 19 okuberekwa bedzi. Mutambi akadzidza paPrince Edward uyu akaonekana nechikwata chake cheDynamos ndokuudza vatori venhau kuti ari kutarisira kunodzidza zvakawanda kuBelgium.   Antonio akafarirwa neMechelen zvichitevera kutamba kwaakaita masvondo adarika apo aiongororwa. Paimbove nefungidziro yekuti mutambi uyu aigona kuzotengwa gore rinotevera munaNdira, izvo zvaigona kuzomutadzisa kuenda kuchikwata ichi izvozvi.   Asi Antonio ava kutarisirwa kunyora chibvumirano chake mukana wekutenga vatambi kuBelgium usati wavharwa. Audza vatori venhau kuti zvose zvauya kuburikidza nekushanda nesimba uye acharamba achishanda nemwoyo wake wose kuBelgium.   “Zvinhu zvose unofanirwa kutungamidza Mwari. Kuenda kuEurope ndichibva kuDynamos kuita kwaMari kubva pakutanga. Kunamata mazuva ose kunoita kuti zvinhu zviendeke,” akadaro Antonio.   “Rutsigiro rwandange ndichiwana kubva zuva rekutanga handirwukanganwe uye handimbokoshiwa mhuri yeDynamos. Zvaifadza kutamba ndakapfeka jezi ravo, zvinhu zvekuti mutambi wose anongoshuvira. “Iniwo nemakore angu kutambira Dynamos, zvinhu zvekuti handaimbofungira kuti zvichaitika kwandiri, asi unoona kuti naMwari zvose zvinoitika.   “Muupenyu mune zvitsauko zvakawanda, kuenda kwangu kuEurope kutanga kwechimwe chitsauko chitsva uye kuzadzikiswa kwezvishuviro zvemwoyo wangu.   “Ndinovimba kuti ndichabudirira. Mwari haambokurasise, unoziva. Kungoshanda nesimba nekuterera, zvose zvinoita chete.”   Antonio akatanga kutambira Dynamos gore radarika uye angotamba mitambo 28 ndokunwisa kasere achibatsira vamwe vatambi kunwisa ka10.	https://www.kwayedza.co.zw/bill-antonio-atengwa-kubelgium/
health	Hurumende Yokurudzirwa Kutaura neIzwi Rimwe Chete paNyaya yeCovid-19	Mukuru wesangano rinorwira kodzero dzehutano, reCommunity Working Group on Health, VaItai Rusike, vanoti zvakakosha kuti hurumende itaure nezwi rimwe chete panyaya yekubayiwa kwevanhu nhomba yeCovid-19 uye kuti inopinda munyika riini. Mutungamiri wenyika, VaEmmerson Mnangagwa, pamwe nemutevedzeri vavo, uye ari gurukota rezvehutano, VaConstantino Chiwenga, vakazivisa nyika nezuro, China, kuti vanhu vachabayiwa nhomba iyi pachena sezviri kuitwa kune nyika dzakawanda. Izvi zvinotevera mashoko anopesana ainge ataurwa negurukota rezvemari, Muzvinafundo Mthuli Ncube, avo vakamboti vanhu vachabhadhariswa mari yenhomba, asi vakazobuda vachiti vatori venhau vainge vasina kubata mashoko avo nemazvo. Kunyange hazvo VaNcube vakabuda vachipikisa zvainge zvaburitswa nesangano enhau, pane vhidhiyo iri kuburitsa VaNcube mbune vachiti mushonga uyu uchange uchitengeswa. Asi VaNcube vakazoti nhomba iyi ichapihwa vainoida pachena. Izvi ndizvo zviri kunzi naVaRusike hurumende inofanirwa kutaura neizwi rimwe chete zvikuru panyaya yakakosha kudai. No media source currently available 	https://www.voashona.com/a/zimbabwe-govt-urged-to-speak-with-one-voice-on-covid-19-itai-rusike/5766330.html
health	Varwere Voburitswa Muzvipatara Sezvo Musina Vashandi	Chipatara chikuru chemuChinhoyi chavhara mawadhi akawanda nekuda kwekushomeka kwavana mukoti avo vari kuramwa mabasa nyika yose. Mukuru wechipatara ichi, VaCollet Mawire, vanoti vakamanikidzwa kuvhara mawadhi evarume nemadzimai evanorwara, medical ward, pamwe nemawadhi evarume nemadzimai evanorwara nezvinoonekwa, surgical ward nekuda kwekuramwa mabasa kwana mukoti vanosvika mazana matatu. VaMawire vanoti varwere vose vakaiswa muwadhi yemadzimai ari kutarisira kusununguka sedanho rekuti varapwe nanamukoti vashoma varipo. VaMawire vanoti kunyange zvinhu zvisina kumira zvakanaka pachipatara vanoti havasati vafirwa nevanhu zvine chekuita nekuramwa basa kwana mukoti. Vamwe varwere vakaburitswa muchipatara vari kushora danho ravana mukoti rekuramwa mabasa vachisiya vanhu vachirwara muchipatara. Mumwe murwere asina kuda kudomwa nezita anoti vana mukoti havafanirwe kukoshesa mari kudarika hupenyu hwevanhu. VaGilbert Tsomondo avo vanobva kuMhangura vatora baba vavo vaburitswa muchipatara vasina kunyatsopora. VaTshomomndo vanoti hurumende navana mukoti vanofanirwa kuwirirana nekuti varwere vasina mhosva ndivo vanofa. VaMawire vanoti pari zvino havana huwandu hwavana mukoti vari kudzidzira basa vari kuyamura muwadhi yakasanganiswa varwere. Varwere vakawanda vari kuburitswa vasina kupora vari kudzokera kumba uko vanoti vanogona kufa sezvo vasina mari yekuenda kunorapwa nanachiremba vakazvimirira. Vana mukoti vakatanga kukanda mapadza avo pasi nezuro vachiti hurumende yakavanyepera kuti ichagadzirisa zvinhu, asi iyo pasina chayiri kuita. No media source currently available 	https://www.voashona.com/a/zimbabwe-nurses-on-strike/4352219.html
business	Human Rights Watch Yokurudzira Kuti Vana Vasashandiswa Mumapurazi eFodya	Zimbabwe iri kukurudzirwa nesangano rinorwira kodzero dzevanhu, reHuman Rights Watch, kuti ichengetedze kodzero dzevana vachiri pasi pezera, avo vari kushandiswa muminda yefodya zvisiri pamwero. Sangano iri raparura gwaro reongororo yarakaita pakushandiswa kwevana vadiki mumapurazi efodya munyika. Mukuru weHuman Rights Watch kuchamhembe kweAfrica, VaDewa Mavhinga, vaudza Studio 7 kuti vana vari kushandiswa mumapurazi efodya zvinoita kuti muchetura we ‘nicotine’ upinde muganda ravo uchikonzera zvirwere. VaMavhinga vanoti sangano ravo rayambira hurumende pamusoro pezvirwere izvi uye kuti idzike mitemo yakasimba inobatsira vana ava uye vanhu vakuru vari kushanda vasina kupfeka mbatya dzinodzivirira muchetura uyu. “Pane chirwere chikuru chinobva mukubata fodya, ingava nyoro kana yakaoma, kana paya painopiswa chinonzi muchetura we ‘nicotine’. Kana vana vachishanda mumunda vanenge vachinzwa kupera simba, kuda kurutsa, kusvotwa kana kuita sevane nyongo. Ndizvo zvimwe zviratidzo zvekuti pane chirwere ichocho,” VaMavhinga vakaudza Studio 7. “Takaonazve kuti vana nevabereki nevarimi vefodya vazhinji, vange vasingatozivi dambudziko iroro.” VaMavhinga vanoti vakaita hurukuro nehurumende pamusoro penyaya iyi uye vakavimbiswa kuti hurumende ichaedza kugadzirisa nyaya iyi kutanga nekuisa mitemo yakasimba inochengetedza hutano hwevana. No media source currently available 	https://www.voashona.com/a/zimbabwe-human-rights-watch-publishes-study-on-child-labour-on-tobacco-farms-dewa-mavhinga/4334146.html
