business	Moyi mombongo ya pétrole Lucien Ebata ya Congo-Brazzaville akangami na Bourget	"PDG to makambi ya société “Trading” pétrolier Orion Oil, Lucien Ebata, moko na bayi nzinga nzinga ya président Denis Sassou N'Guesso, akangami na libanda lya mpepo ya Bourget na France na nkasa ya misolo mingi. Mosali mobongo ayebani bo’ moko na baye bazalaka nzinga nzinga na president Denis Sassou M’Guesso, M. Ebata akangamaki mercredi. Ambassade ya Congo-Brazzaville na France elobi ete M. Ebata oyo azali mopesi toli ya président Sassou mpe mokambi ya magazine ""Forbes Afrique"" azalaki nde kokende mboka mosusu mpe azalaki na passeport diplomatique. Ezali mbala ya liboso te ete M. Ebata azwama na nksasa ya misolo mingi na mobembo. M. Ebata oyo compagnie na yeezali ya Suisse mpe epesama numéro to mikanda na Seyschelle, alobi ba clients na ye mingi ya Afrika bafutaka ye misolo na nkasa."	https://www.voalingala.com/a/moyi-mombongo-ya-p%C3%A9trole-lucien-ebata-ya-congo-brazzaville-akangami-na-bourget/6261649.html
politics	RSA ebimisi mokanda ya bokangami mpo na baye bakoki kozala babomi ya espion ya kala ya Kagame	Misala ya bosembo ya Afrika ya ngele mibimisi mokanda ya bokangemi mpo na bato babale bakoki kozala babomi ya espion ya kala to monongi ya kala ya Rwanda mpe motelemeli ya president Paul Kagame. Mokanda yango motali liwa ya Patrick Karegeya oyo azalaki na mibu 53. Bamokutaki akufi na hotel moko na Johannesburg le 1er janvier 2014. Autopsy elakisaki ete awaki misolo yambo na kofinama kingo. National prosecuting Authority (NPA) ezwi meko ya komema na makasi bato babale basusu ya ekolo Rwanda. Bato banei baye bakimaki.	https://www.voalingala.com/a/rsa-ebimisi-mokanda-ya-bokangami-mpo-na-baye-bakoki-kozala-babomi-ya-espion-ya-kala-ya-rawanda/5076009.html
business	"Tshisekedi na masolo ya ""intégration éconmique"" na Malabo (Guinée équatoriale)"	Président Félix Tshisekedi azalaki lelo na masolo ya likolo na bakonzi ya bikolo bisusu, na Malabo, na Guinée équatoriale, mpo na ntombwa mpe kosangasi makanisi mpo na nkita ya continent Afrika. Masolo yango mazali mpo na 54e Assemblée annuelle ya Conseil ba gouverneurs ya BAD (Banque africaine de développement). Félix Tshisekedi azalaki na mokokani wa ye ya Guinée équatoriale, Teodoro Obiang Nguema, mpe bakambi basusu. Président Tshisekedi akomaki na mpokwa ya lobi loleki na engumba mokozi ya Guinée équatoriale. Kasi yambo na yango alekaki na Libreville na Gabon epayi wapi akutanaki na mokokani waye Ali Bongo ONdimba.	https://www.voalingala.com/a/tshisekedi-na-masolo-ya-int%C3%A9gration-%C3%A9conmique-na-malabo-(guin%C3%A9e-%C3%A9quatoriale)/4955795.html
politics	Matata Ponyo ayanoli na bazuzi mpe akoyanola lisusu mardi mpo na Bukanga Lonzo	Sénateur Augustin Matata Ponyo, Ministre wa Yambo ya kala ya RDC, ayonali na Cour constitutionnelle mpo na likambo lya parc agro-industriel ya Bukangalonzo na Kinshasa. Mpe asengami kozonga lisusu mardi. Bayi Nzinga zninga na ye balobi ete ministre wa Yambo ya kala ya Ekolo Congo démocratique ayanolaki kaka na bobengisami kasi ezali mituna te. Mposo moleki Matata Ponyo asakolaki na Twitter akoki te koyanola na bobengisami ya misala ya bosembo mibuku buku likonzi. Ezalaki nsima na bayi bokengi kobuka ndako na ye mpo na koluka komema ye na makasi. Sénat eboyaki kolongola bobataeli bwa M. Matata mpo asamba na likambo lya Bukanda Lonzo. Kasi Bureau ya Senat elongolaki yango mpo na likambo lya Zaïrianisation kasi atikamaki na yango mpe bazuzi babandi kobengisa ye na mpo na Bukanga Lonzo oyo misolo pene na millions ya ba dollars mibimisama kasi mbuma emonana te.	https://www.voalingala.com/a/matata-ponyo-ayanoli-na-bazuzi-mpe-akoyanola-lisusu-mardi-mpo-na-bukanga-lonzo-/5996216.html
business	Tshisekedi akutani na emir ya Qatar mpe bikolo mibale batie manzaka na mambi ma mpepo mpe mabongo	Qatar endimi kosunga RDC na boyokani mpo etali kobongisa mambi ma mpepo, mabongo mpe makambo masusu, na bokutani ya emir ya Qatar Cheikh Ramin Bin Hamad na président Félix Tshisekedi na Doha. Cheikh Tamin Bin Hamad, emir ya Qatar akutani na président Félix Tshisekedi mokonzi ya Ekolo Congo démocratique mpe motambwisi ya Union africiane, na Doha engumba mokonzi ya Qatar. Emir ya Qatar alobi ete asengi na ekolo na ye makoki mpo kokolisa bondeko kati na mboka na Ekolo Congo démocratique. RDC na Qatar batie manzaka na boyokani mpo na kosala elongo na mambi Kobongisa maye matali misala mya mpepo, ya mabongo mpe kokolisa boyebi bayi RDC. Boyokani bwango botali mpe nkita, mombongo mpe misala misusu. Masolo ma bango mazalaki mpe mpo boyokani na Union africaine mpe bolamu ya ngambo ibale.	https://www.voalingala.com/a/tshisekedi-akutani-na-emir-ya-qatar-mpe-bikolo-mibale-batie-manzaka-na-mambi-ma-mpepo-mpe-mabongo/5832452.html
sports	CAN 2019 : RDC ekweyi 0-2 liboso ya Ouganda	Ba Léopards ya RDC bakweyi na bokoti na bango na phase finale ya CAN 2019 liboso ya ba cranes ya Ouganda, na Caire, na Egypte. Emmanuel Okwi abakasaki mongete ya mibale mpo na ba Cranes ya Ouganda na 38'. Lokola mongete ya liboso, ya mibale etiyami na moto nsima na coup franc. Na 15e', Patrick Kaddu ya Ouganda afungolaki mongete na 15’ na moto nsima na coup franc ebetamaki na Farouk Miya. Kaka se Parick Miya ye mpe abetaki coup franc ya mibale eye ememaki but ya mibale. Ba Léopards bazalaki mingi kozela ntango ba attaquants ya Ouganda bazalaki ko attaquer, na 1e mi-temps.	https://www.voalingala.com/a/can-2019-rdc-1-0-ouganda-(en-direct)/4969683.html
business	Sonangol elingi etonga raffineri ya petololo na Cabinda	Sonangol (Compagnie nationale ya petelolo) asali boyokani na Untied Shine mpo na kotonga raffinerie to mpe izini ya kosokola petelolo eye epetwami naino te na Nord ya Cabinda, elobi bakonzi ya Angola na liyebisi. Raffinerie eye ekopetola nkama nkoto motoba ya barrils ya petelolo esukwami te, elakisi liyebisi. Sonangol esakoli ete ekomatisa makoki na yango ya ko bimisa petololo ya raffinerie ya Luanda. Misala maye mikopesa nzela na kolisa bozangi ya petololo bozalaka ntango mingi na Angola.	https://www.voalingala.com/a/sonangol-elingi-etonga-raffineri-ya-petololo-na-cabinda/4948877.html
health	Bato 6,6 millions bazangi mosala na Etats-Unis mpo na COVID-19	Motango ya baye babungisi misala na bango mpe bazali kosenga lisungi ya l’Etat momati makasi mpo na COVID-19 na Etats-Unis. Na mposo moko, bato 6,65 millions nde basengi na mbulamatari lisungi ya baye babungisi mosala. Yango ebakisami na 3,3 millions ya ba chômeurs bazwamaki mposo moko moleki. Na mposo mibale, pene na 10 millions ya bato nde basengi lisungi mpo mosala mosili. Yango, ata Congrès eyebaki na kondima linaka ya kopesa makasi na nkita ya mboka ya president Donald Trump. 85% ya ba Américains bavandisami na ndako mpo na COVID-19. Virus eye ebomi bato 5.151 na Etats-Unis. Bato 217.263 nde bayebani kozwama na yango, kolanda Université américaine Johns Hopkins.	https://www.voalingala.com/a/bato-6-6-millions-bazangi-mosala-na-etats-unis-mpo-na-covid-19/5357487.html
sports	NBA: Moyi RDC Jonathan Kuminga (18 ans) aponami mpo kobetaka na Golden State Warriors	Mwana mboka ya Ekolo Congo démocratique Jonathan Kuminga aponami mpo na kobeta na Golden State Warriors, moko na ba équipes ya minene ya NBA, championnat américain ya basketball. Jonathan Kuminga aponamaki jeudi na mpokwa na mililu mibengamaka NBA Draft to lokola “mercato” na league ya basketball na Etat-Unis. Jonathan Kuminga awuta na Goma Basketball Academy oyo esungaka bilenge wuto bomwana na koyeba malamu lisano lya basketball. Akomaki na Etats-Unis mibu mitano mibleki ntango azalaki na mibu 13. Mobu moleki abetaki na G-League na Ignite. Abakisi molongo ya bayi RDC babeta na NBA lokola Ilo Mutombo, Mutombo Dikembe, Christian Eyenga, Bismack Biyombo na Emmanuel Mudiay.	https://www.voalingala.com/a/nba-moyi-rdc-jonathan-kuminga-(18-ans)-aponami-mpo-kobetaka-na-golden-state/5985042.html
health	Bakoni ya COVID-19 bakomi 18	"Bato banei basusu  ya bokono ya coronavirus ya sika bazwami, eyebisi ministre ya bokolongono Dr. Eteni Longondo na compte Twitter na ye. ""IRNB epesaki bilembo na bango lobi na butu. Bazali bango banso ba Congolais, moko awutaki France, emonani lokola azwaki bokono nde kuna. Basato basusu vazwi bokono bwango na ekolo Congo démocratique. Motango ya bakoni bayebani na coronavirus ya sika mokomi zomi na mwambe,"" ekomi Dr. Longondo. Uta lelo nde mpepo inso mpe masuwa manso makowuta bikolo bisika COVID19 ezali kongala makokita to makokota lisusu te na mabela ya ekolo Congo décomcratique lokola mokonzi ya mboka Félix Tshisekedi asakolaki yango mikolo mibale mileki. Mikano mya lolenge moko mpe mibandi kotiyama na misla mpe na ngambo ya Congo-Brazzaville."	https://www.voalingala.com/a/bakoni-ya-covid-19-bakomi-18/5338224.html
